x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32,file
0.4994896948337555,0.28768831491470337,-0.10918811708688736,0.9999163150787354,0.5114299058914185,0.2743712067604065,-0.0795188918709755,0.9999111890792847,0.5172046422958374,0.2759349048137665,-0.07962078601121902,0.999900221824646,0.5212411880493164,0.27781614661216736,-0.07964001595973969,0.9999033212661743,0.4937779903411865,0.2738756835460663,-0.08035533130168915,0.9999114274978638,0.487847238779068,0.27482733130455017,-0.0804508849978447,0.9999029636383057,0.48266932368278503,0.2762041985988617,-0.08065691590309143,0.9998980760574341,0.5312811732292175,0.29247376322746277,0.05241507291793823,0.9998277425765991,0.4777437448501587,0.28951480984687805,0.05343788489699364,0.9998726844787598,0.5115471482276917,0.3147503435611725,-0.06179463863372803,0.9997748732566833,0.48746538162231445,0.31374335289001465,-0.06220091134309769,0.9997612833976746,0.5664424896240234,0.40494978427886963,0.03708263114094734,0.9995207786560059,0.4413333237171173,0.4102540910243988,0.04045439884066582,0.9999610185623169,0.5317321419715881,0.5175073146820068,-0.1855926364660263,0.787144660949707,0.46903765201568604,0.5187685489654541,-0.11119711399078369,0.8095247745513916,0.4482089877128601,0.45707476139068604,-0.3512732684612274,0.5997684597969055,0.553544282913208,0.4532543420791626,-0.18841567635536194,0.5337246656417847,0.4289129972457886,0.4430188834667206,-0.38912755250930786,0.5144498944282532,0.5686954855918884,0.44684770703315735,-0.2193993180990219,0.43171554803848267,0.43268075585365295,0.4289921224117279,-0.36124300956726074,0.49749380350112915,0.5673336386680603,0.43723058700561523,-0.21063923835754395,0.4090343117713928,0.43904048204421997,0.4336288869380951,-0.3433274030685425,0.4695826768875122,0.5630086660385132,0.4395015835762024,-0.186086505651474,0.38846659660339355,0.540698766708374,0.6864796280860901,-0.009188814088702202,0.9995335340499878,0.4651540517807007,0.6829894185066223,0.009183620102703571,0.9998008608818054,0.6764100193977356,0.6367830038070679,-0.16376893222332,0.9904090166091919,0.33229464292526245,0.6331741809844971,-0.14328645169734955,0.996243953704834,0.8193272352218628,0.8078020811080933,-0.20583213865756989,0.9901068210601807,0.1952987015247345,0.8010519742965698,-0.22330814599990845,0.9966573715209961,0.8255836367607117,0.8489121198654175,-0.21293263137340546,0.9777737855911255,0.19841349124908447,0.8461261987686157,-0.23244769871234894,0.9895696640014648,0.9046690464019775,0.8337502479553223,-0.33289608359336853,0.9713695049285889,0.11810511350631714,0.8290490508079529,-0.3539865016937256,0.9858903884887695,rSUJHX0KwyE.jpg
0.4730905294418335,0.4635307788848877,-0.266301691532135,0.9994495511054993,0.4823569357395172,0.45630937814712524,-0.28142181038856506,0.9984773993492126,0.4858655631542206,0.456362247467041,-0.28153038024902344,0.9986158609390259,0.4896973967552185,0.4564150273799896,-0.2816431522369385,0.9987446069717407,0.4772348701953888,0.4559498429298401,-0.2426372468471527,0.9983419179916382,0.47714608907699585,0.4558056592941284,-0.24263247847557068,0.9981651902198792,0.4770800769329071,0.4556368291378021,-0.2427358627319336,0.9982128143310547,0.5117484927177429,0.46019136905670166,-0.27244627475738525,0.9989981055259705,0.4963650703430176,0.45906272530555725,-0.09275296330451965,0.9966551065444946,0.48230329155921936,0.47226250171661377,-0.2570219337940216,0.999646782875061,0.4754331111907959,0.4716548025608063,-0.2054208219051361,0.9993199110031128,0.5643613934516907,0.5153030753135681,-0.2915706932544708,0.9999544620513916,0.4663054943084717,0.5050928592681885,0.07261160761117935,0.9998013377189636,0.5738145112991333,0.5878311395645142,-0.30930620431900024,0.9919577836990356,0.43936264514923096,0.5735092759132385,0.16468305885791779,0.656038224697113,0.5611671209335327,0.658691942691803,-0.333482950925827,0.9617683291435242,0.41724759340286255,0.636174201965332,0.053571343421936035,0.842678964138031,0.5642320513725281,0.6837428212165833,-0.37490934133529663,0.9324872493743896,0.408321350812912,0.6571379899978638,0.03409213200211525,0.7831518650054932,0.5577384233474731,0.68448805809021,-0.4062339961528778,0.9345422983169556,0.4098317325115204,0.658180296421051,-0.0182808805257082,0.8017178773880005,0.5542697906494141,0.6768932938575745,-0.34412530064582825,0.9113810062408447,0.4142933785915375,0.6518698930740356,0.02758883498609066,0.7918714880943298,0.5211406350135803,0.6494078636169434,-0.12146134674549103,0.9985700845718384,0.4627092480659485,0.6453008651733398,0.1215091273188591,0.9988793730735779,0.5135904550552368,0.7455781102180481,-0.13079559803009033,0.9806289672851562,0.45746415853500366,0.7449209094047546,0.13919678330421448,0.9252719283103943,0.5216879844665527,0.8472899198532104,0.026581192389130592,0.9858433604240417,0.46032214164733887,0.8403269648551941,0.3048584759235382,0.9621084332466125,0.5360730886459351,0.86247318983078,0.03035908006131649,0.847011148929596,0.4718947112560272,0.853186845779419,0.31192874908447266,0.9227965474128723,0.48238012194633484,0.8731850981712341,-0.14201855659484863,0.9751163125038147,0.39961811900138855,0.8649246692657471,0.18613213300704956,0.968096911907196,pexels_4349949.jpg
0.4675019383430481,0.48500147461891174,-0.3876768946647644,0.9960218071937561,0.4853227138519287,0.46404778957366943,-0.3485391139984131,0.9892936944961548,0.49847212433815,0.4626510441303253,-0.3486539125442505,0.9930320978164673,0.5110645294189453,0.4615401029586792,-0.34902316331863403,0.9925979375839233,0.44302427768707275,0.4701406955718994,-0.360236793756485,0.989343523979187,0.4296897053718567,0.47237029671669006,-0.3600428104400635,0.9907249808311462,0.4183170199394226,0.4744499921798706,-0.36068016290664673,0.9875050783157349,0.5381975769996643,0.4726756811141968,-0.1335349828004837,0.9938961863517761,0.41416680812835693,0.48956289887428284,-0.18114249408245087,0.9947386384010315,0.5046605467796326,0.5110607147216797,-0.3074844777584076,0.9943417310714722,0.4496804475784302,0.5166369676589966,-0.3215829133987427,0.9942256808280945,0.6323884725570679,0.5824592113494873,-0.09852147847414017,0.9968562126159668,0.3932693898677826,0.6514351963996887,-0.07509408891201019,0.961443305015564,0.8493651151657104,0.5720999240875244,-0.553213894367218,0.9968204498291016,0.40354663133621216,0.8102462887763977,0.11040447652339935,0.29124149680137634,0.6823956966400146,0.46348369121551514,-0.954169750213623,0.972985029220581,0.41100725531578064,0.9044903516769409,0.1661459058523178,0.15639819204807281,0.6250138878822327,0.43557488918304443,-1.0280630588531494,0.914475679397583,0.41600555181503296,0.9421672224998474,0.19401070475578308,0.17784100770950317,0.5993977785110474,0.44013485312461853,-0.9359253644943237,0.9068604707717896,0.4154227077960968,0.936119019985199,0.12577113509178162,0.20047634840011597,0.6174426674842834,0.4556885361671448,-0.9293045401573181,0.9184530377388,0.4243849515914917,0.9226177930831909,0.14342032372951508,0.2283741980791092,0.6653563380241394,0.910895824432373,0.019776778295636177,0.9182665348052979,0.4956962466239929,0.9304346442222595,-0.018220514059066772,0.7588745355606079,0.6822649836540222,1.1225987672805786,0.07724679261445999,0.11507181078195572,0.5086121559143066,1.1354880332946777,0.11298450827598572,0.08995873481035233,0.6788687109947205,1.2928317785263062,0.5902252197265625,0.004742779769003391,0.5361105799674988,1.317767858505249,0.4697684943675995,0.00745031563565135,0.6887403726577759,1.3148126602172852,0.6298806667327881,0.0052709453739225864,0.5359108448028564,1.346850872039795,0.4923173189163208,0.008579285815358162,0.6698461174964905,1.36151123046875,0.4018670916557312,0.005977686028927565,0.5930279493331909,1.3802363872528076,0.22257444262504578,0.0062602185644209385,pexels_2530767.jpg
0.4835536479949951,0.20565709471702576,-0.40330594778060913,0.9994639754295349,0.5015168190002441,0.19473588466644287,-0.3787803649902344,0.999140739440918,0.5085461139678955,0.19505393505096436,-0.3789835572242737,0.9991253018379211,0.5158498883247375,0.19548794627189636,-0.3791283369064331,0.9991657733917236,0.48680737614631653,0.19341710209846497,-0.3456794321537018,0.9990208148956299,0.48437178134918213,0.1931086778640747,-0.3456217050552368,0.9988269209861755,0.48219725489616394,0.19279256463050842,-0.34571102261543274,0.9986602067947388,0.5322553515434265,0.20306344330310822,-0.18922509253025055,0.9992345571517944,0.49232470989227295,0.20074868202209473,-0.04077756032347679,0.9985106587409973,0.4998267889022827,0.21999171376228333,-0.3310920298099518,0.9991737008094788,0.4790160655975342,0.2183760702610016,-0.2887808680534363,0.9988459348678589,0.5926228165626526,0.2839592695236206,-0.23954497277736664,0.9977845549583435,0.4142759144306183,0.28152209520339966,0.10222639888525009,0.9984613656997681,0.5871713161468506,0.30688977241516113,-0.7541786432266235,0.9263589978218079,0.3812994658946991,0.3546324372291565,-0.20545333623886108,0.5125256180763245,0.4985957443714142,0.23783335089683533,-1.1804667711257935,0.8859033584594727,0.3976304531097412,0.34403130412101746,-0.7306782603263855,0.5440033674240112,0.47832056879997253,0.22438091039657593,-1.3092758655548096,0.8417586088180542,0.39733096957206726,0.3456202447414398,-0.8294868469238281,0.5143753886222839,0.4811367094516754,0.21823778748512268,-1.2978378534317017,0.8358489871025085,0.3984086215496063,0.3389947712421417,-0.8456516265869141,0.5094874501228333,0.4875597655773163,0.22465303540229797,-1.1894927024841309,0.7781915664672852,0.4020557701587677,0.3392297625541687,-0.7580983638763428,0.47126662731170654,0.5645286440849304,0.5250006318092346,-0.07379551231861115,0.9996316432952881,0.44080010056495667,0.5286388993263245,0.07379850000143051,0.9996880292892456,0.5453397631645203,0.7098856568336487,-0.03872530162334442,0.9913058876991272,0.41554245352745056,0.7121453285217285,0.14957968890666962,0.9938309192657471,0.5267243385314941,0.8663455247879028,0.412115216255188,0.9890111684799194,0.406948983669281,0.8666735291481018,0.5848940014839172,0.9926795959472656,0.5103102326393127,0.8895044922828674,0.4377034902572632,0.9244800209999084,0.4273872375488281,0.8906550407409668,0.608988344669342,0.9038499593734741,0.5789304971694946,0.9147387146949768,0.12204813957214355,0.9848572015762329,0.36391472816467285,0.9125783443450928,0.31144580245018005,0.9865885376930237,hkU7RS8_25U.jpg
0.5244656205177307,0.33784836530685425,-0.41929349303245544,0.9998843669891357,0.5467484593391418,0.31425175070762634,-0.36858034133911133,0.9998518228530884,0.5623831748962402,0.3129696249961853,-0.3686232566833496,0.9998310804367065,0.5740201473236084,0.31161344051361084,-0.36894258856773376,0.9998985528945923,0.49850448966026306,0.31646907329559326,-0.35409313440322876,0.9996999502182007,0.48371806740760803,0.3172222375869751,-0.35394322872161865,0.9995129108428955,0.4736371636390686,0.3180343508720398,-0.35387352108955383,0.9995759129524231,0.5970500707626343,0.3217746913433075,-0.13210999965667725,0.9998769760131836,0.459939181804657,0.32994022965431213,-0.06066742166876793,0.9994427561759949,0.5577300786972046,0.36151087284088135,-0.336150199174881,0.9998754262924194,0.5000786781311035,0.36388084292411804,-0.31592705845832825,0.9997522234916687,0.7271450161933899,0.4671945571899414,-0.09045714884996414,0.9998465776443481,0.4030441641807556,0.4466184079647064,0.04723537340760231,0.9976188540458679,0.7782942056655884,0.6335058212280273,-0.11282911896705627,0.9917635917663574,0.2087622582912445,0.3602220118045807,-0.1931164562702179,0.9947324991226196,0.7431739568710327,0.7947959303855896,-0.08416748046875,0.9509549736976624,0.36086180806159973,0.23217982053756714,-0.22105862200260162,0.9213917851448059,0.7607710361480713,0.8504089117050171,-0.12011781334877014,0.8719033002853394,0.3960324823856354,0.20489265024662018,-0.2914079427719116,0.7075215578079224,0.7255343198776245,0.8499254584312439,-0.14476902782917023,0.874276340007782,0.41719189286231995,0.20672184228897095,-0.20827169716358185,0.6543470621109009,0.7093024849891663,0.8316866755485535,-0.09457489848136902,0.8711853623390198,0.4102470874786377,0.2183971405029297,-0.20763172209262848,0.6822856664657593,0.6202890872955322,0.7454918026924133,-0.025080986320972443,0.9837115406990051,0.41429808735847473,0.7316128015518188,0.025688931345939636,0.9809439778327942,0.6813551187515259,0.9507917165756226,-0.6132640242576599,0.6765579581260681,0.3443937599658966,0.8308108448982239,-0.7464291453361511,0.8893436789512634,0.63627690076828,1.1569268703460693,-0.44922488927841187,0.30885761976242065,0.36370593309402466,1.0919452905654907,-0.6538262963294983,0.33733493089675903,0.6078433394432068,1.1844964027404785,-0.44539210200309753,0.278647780418396,0.38493484258651733,1.130765676498413,-0.6496039032936096,0.29927054047584534,0.6682366132736206,1.2401777505874634,-0.7532856464385986,0.1574251502752304,0.3284512162208557,1.1836082935333252,-0.9475427865982056,0.187505304813385,pexels_7928620.jpg
0.45411989092826843,0.44871845841407776,-0.36960628628730774,0.9999809265136719,0.4794835150241852,0.42682021856307983,-0.34605929255485535,0.9999843835830688,0.49195119738578796,0.4265751838684082,-0.3462299704551697,0.9999865293502808,0.5036302208900452,0.42640364170074463,-0.3467044532299042,0.9999874830245972,0.4399797022342682,0.4293203055858612,-0.3366515338420868,0.999976634979248,0.42628806829452515,0.43075910210609436,-0.33635762333869934,0.999962568283081,0.41284769773483276,0.43272045254707336,-0.3365691006183624,0.9999525547027588,0.5257927775382996,0.4406461715698242,-0.14773651957511902,0.9999909400939941,0.40260449051856995,0.4476844072341919,-0.10603017359972,0.9999837875366211,0.4841949939727783,0.4762078821659088,-0.2889035642147064,0.9999748468399048,0.43012332916259766,0.4798286557197571,-0.2775200307369232,0.9999618530273438,0.5885615944862366,0.5449368953704834,-0.10861169546842575,0.9997861981391907,0.3915775418281555,0.5429855585098267,0.014804108999669552,0.9981837868690491,0.6650338172912598,0.6158644556999207,-0.530796468257904,0.99576735496521,0.2260713130235672,0.5207536816596985,-0.13540416955947876,0.9276574850082397,0.7084523439407349,0.4843175411224365,-0.8758665323257446,0.9916620254516602,0.34413740038871765,0.5031765699386597,-0.17131918668746948,0.8214962482452393,0.7155144214630127,0.4577363133430481,-0.944412350654602,0.9813500642776489,0.3745391070842743,0.49909508228302,-0.20028242468833923,0.6859114766120911,0.6992795467376709,0.444682240486145,-0.908966600894928,0.980292022228241,0.3893495202064514,0.49630433320999146,-0.13910681009292603,0.6617400050163269,0.6845641136169434,0.4563455879688263,-0.8709901571273804,0.9806522130966187,0.38566282391548157,0.5004866123199463,-0.1578676402568817,0.6998523473739624,0.5268148183822632,0.8594329357147217,-0.06501871347427368,0.990856409072876,0.41330745816230774,0.8632609248161316,0.06628460437059402,0.9828807711601257,0.5769935846328735,1.017417073249817,-0.026501521468162537,0.7690978050231934,0.4322798252105713,1.0687460899353027,0.1985856145620346,0.5359660387039185,0.5869235992431641,1.2377119064331055,0.11321564018726349,0.158451646566391,0.49020305275917053,1.2429742813110352,0.3759104609489441,0.10231644660234451,0.6036770343780518,1.265725016593933,0.11769020557403564,0.19622419774532318,0.517873227596283,1.2740998268127441,0.38687729835510254,0.12912555038928986,0.5468800663948059,1.3077118396759033,-0.0700601190328598,0.07956935465335846,0.43758994340896606,1.3048014640808105,0.1995464712381363,0.05268218368291855,pexels_6620717.jpg
0.3842463791370392,0.4234788715839386,-0.03321145847439766,0.9967593550682068,0.3659004867076874,0.42843806743621826,-0.0542062409222126,0.9981270432472229,0.36163023114204407,0.4270681142807007,-0.05429224297404289,0.9980356097221375,0.3576202392578125,0.4256100654602051,-0.05443248525261879,0.9985559582710266,0.3732607364654541,0.43062734603881836,-0.010061361826956272,0.9980311989784241,0.3739679455757141,0.4309152364730835,-0.010019042529165745,0.9972213506698608,0.3745492100715637,0.431161105632782,-0.010026868432760239,0.99733966588974,0.34275615215301514,0.41295886039733887,-0.09921496361494064,0.9969582557678223,0.36502805352211,0.4213244318962097,0.1090170368552208,0.9949330687522888,0.38043349981307983,0.4103597104549408,-0.04090575501322746,0.9932418465614319,0.38888874650001526,0.4143320620059967,0.019252164289355278,0.9877235889434814,0.34765344858169556,0.3609089255332947,-0.16570952534675598,0.9983313679695129,0.39632850885391235,0.37323930859565735,0.227169468998909,0.9845219850540161,0.27386486530303955,0.44411778450012207,-0.3684726655483246,0.9647948741912842,0.3439221680164337,0.4374992549419403,0.318987637758255,0.04812492057681084,0.18866905570030212,0.5075024962425232,-0.3366663455963135,0.9185872077941895,0.28114432096481323,0.4889945983886719,0.15378078818321228,0.10497864335775375,0.16241112351417542,0.5159664154052734,-0.3824162781238556,0.9027954339981079,0.2326558530330658,0.5060104131698608,0.1534375250339508,0.19651982188224792,0.1558685004711151,0.512594997882843,-0.33401381969451904,0.892047643661499,0.2435440719127655,0.49906301498413086,0.11349493265151978,0.20054477453231812,0.1686922013759613,0.5100630521774292,-0.3186449110507965,0.8618800044059753,0.24851682782173157,0.4987261891365051,0.13216790556907654,0.2138567864894867,0.583861768245697,0.265200674533844,-0.16492906212806702,0.9974536299705505,0.5951637625694275,0.2820960283279419,0.16521060466766357,0.9942523837089539,0.7002333402633667,0.3934299051761627,-0.1649482101202011,0.9459206461906433,0.6940550208091736,0.39387279748916626,0.1755710393190384,0.21941819787025452,0.8061748147010803,0.5125415325164795,-0.16249068081378937,0.9544557929039001,0.7962750196456909,0.5066425800323486,0.21218839287757874,0.2766049802303314,0.8367404341697693,0.5204034447669983,-0.1674315333366394,0.9376673102378845,0.8289319276809692,0.5186793804168701,0.21299654245376587,0.355684369802475,0.7710238099098206,0.5566147565841675,-0.28289908170700073,0.9334267377853394,0.7642418146133423,0.5452537536621094,0.14696165919303894,0.4092276990413666,pexels_4662332.jpg
0.7644291520118713,0.1859194040298462,0.4071618914604187,0.9995296001434326,0.7699230909347534,0.17008107900619507,0.49285462498664856,0.9996631145477295,0.7768676280975342,0.17195641994476318,0.492105633020401,0.9996671676635742,0.7836923003196716,0.17303472757339478,0.4914729595184326,0.9997162222862244,0.7413872480392456,0.1636483073234558,0.4032067358493805,0.9997453093528748,0.7277269959449768,0.16159778833389282,0.4032282531261444,0.999733030796051,0.7141798734664917,0.1588679552078247,0.402349591255188,0.9997674822807312,0.7462377548217773,0.18450629711151123,0.8626075983047485,0.9998422861099243,0.6611577272415161,0.17486292123794556,0.47879377007484436,0.9998910427093506,0.7715653777122498,0.2149522304534912,0.5486398339271545,0.9995217323303223,0.737716794013977,0.20757925510406494,0.434908002614975,0.9995408058166504,0.7354259490966797,0.3696362376213074,1.0849189758300781,0.9972255229949951,0.586247444152832,0.27782773971557617,0.07939241826534271,0.9998002648353577,0.8820915222167969,0.538023829460144,0.6818245649337769,0.18239817023277283,0.6522753238677979,0.45997798442840576,-0.525331974029541,0.8084521889686584,0.9332073926925659,0.5039206147193909,0.034843090921640396,0.138798326253891,0.9394025802612305,0.5450887680053711,-0.7640953063964844,0.5484446287155151,0.9235070943832397,0.4938153326511383,-0.05348685011267662,0.15192978084087372,1.0158244371414185,0.583191990852356,-0.8187857270240784,0.4919743239879608,0.8531277179718018,0.43109744787216187,-0.008163481950759888,0.1493806689977646,1.0163766145706177,0.5601617693901062,-0.7564560770988464,0.4796426296234131,0.8575313687324524,0.4384830594062805,0.031476426869630814,0.15235170722007751,0.9884300231933594,0.5565813183784485,-0.7315009236335754,0.46065789461135864,0.618560254573822,0.7472895979881287,0.27780699729919434,0.9956364035606384,0.4892200231552124,0.6949821710586548,-0.27752551436424255,0.9978063702583313,0.9366055727005005,0.8686725497245789,0.24306443333625793,0.7030889987945557,0.7295812964439392,0.8111467957496643,-0.5093282461166382,0.8978519439697266,0.7867169380187988,1.0630855560302734,-0.2935095727443695,0.49949511885643005,0.6096959114074707,1.0615606307983398,-1.1072558164596558,0.7087266445159912,0.7350978851318359,1.0869392156600952,-0.37140360474586487,0.6327725648880005,0.5429946780204773,1.0860421657562256,-1.159227967262268,0.7383950352668762,0.8270900249481201,1.1686656475067139,-0.5790958404541016,0.5215021371841431,0.6658890247344971,1.1886358261108398,-1.3981858491897583,0.6377711892127991,PdWsYdYRdAQ.jpg
0.7082480788230896,0.3644925355911255,-0.11244536936283112,0.9998289346694946,0.7213999032974243,0.3565343916416168,-0.11226329207420349,0.9996974468231201,0.7278304696083069,0.3568446636199951,-0.11225412040948868,0.9996817111968994,0.7339638471603394,0.3572171628475189,-0.11227579414844513,0.9997041821479797,0.7086583971977234,0.3558822572231293,-0.08665794134140015,0.9997567534446716,0.705986499786377,0.35573887825012207,-0.08666258305311203,0.9997009038925171,0.7035385370254517,0.3556196689605713,-0.0866999477148056,0.9997702240943909,0.75187087059021,0.3629862368106842,-0.06153193488717079,0.9994989633560181,0.7157318592071533,0.3597359359264374,0.05414276942610741,0.9992497563362122,0.721636950969696,0.3747641444206238,-0.09077172726392746,0.99913090467453,0.7061641216278076,0.3740374445915222,-0.05775653198361397,0.9989662170410156,0.7954055070877075,0.4073980450630188,-0.11940757930278778,0.998765230178833,0.6927047371864319,0.4119299054145813,0.1686258763074875,0.997992753982544,0.7494379878044128,0.4500073194503784,-0.25811946392059326,0.9829741716384888,0.6350749135017395,0.45789265632629395,-0.021882588043808937,0.6913146376609802,0.6765843629837036,0.40707507729530334,-0.29085612297058105,0.9713125824928284,0.6098092794418335,0.40862423181533813,-0.38433191180229187,0.8568388223648071,0.6619820594787598,0.393771767616272,-0.3213292062282562,0.9442541003227234,0.6019816994667053,0.3991515636444092,-0.44041770696640015,0.7819111347198486,0.6628842949867249,0.387123703956604,-0.3124540448188782,0.9375557899475098,0.605588436126709,0.3927046060562134,-0.43333008885383606,0.7669963240623474,0.667852520942688,0.39267516136169434,-0.2862008512020111,0.9113596677780151,0.6138495802879333,0.39699527621269226,-0.39518409967422485,0.7541753053665161,0.7671982645988464,0.5468626022338867,-0.10021651536226273,0.9987176656723022,0.7040256857872009,0.551262617111206,0.0999319925904274,0.9986773133277893,0.7609923481941223,0.660358190536499,-0.14163713157176971,0.991131603717804,0.6870610117912292,0.6633903980255127,0.11337437480688095,0.9065583348274231,0.7635841965675354,0.7777684330940247,-0.11679744720458984,0.9903221726417542,0.7213351726531982,0.7680782675743103,0.2022273987531662,0.938843309879303,0.77254319190979,0.7943747639656067,-0.12494392693042755,0.8590803742408752,0.7372452020645142,0.7843700051307678,0.20132002234458923,0.8323945999145508,0.7077854871749878,0.803485631942749,-0.30263620615005493,0.9879976511001587,0.6603036522865295,0.7965623140335083,0.08822827786207199,0.9542152881622314,pexels_7062048.jpg
0.5056414008140564,0.18142783641815186,0.15505868196487427,0.992185652256012,0.4899660050868988,0.1630498170852661,0.05451060086488724,0.9912331700325012,0.4757246971130371,0.16358816623687744,0.05436154454946518,0.9906101822853088,0.46178945899009705,0.16446322202682495,0.054018206894397736,0.991033136844635,0.5289402604103088,0.16607517004013062,0.05612220987677574,0.9900029897689819,0.5409036874771118,0.16812801361083984,0.05617242306470871,0.9877285957336426,0.5527375936508179,0.17029833793640137,0.05579367280006409,0.9872997403144836,0.44172313809394836,0.1792423129081726,-0.28659623861312866,0.996110737323761,0.5567214488983154,0.18663358688354492,-0.2845729887485504,0.9934431314468384,0.4749370515346527,0.20630717277526855,0.054825734347105026,0.9958640336990356,0.5245248079299927,0.2081208974123001,0.056207261979579926,0.9958693385124207,0.31308460235595703,0.3181014657020569,-0.44153517484664917,0.9986679553985596,0.6557400226593018,0.3165954351425171,-0.36174389719963074,0.9987334609031677,0.2813132107257843,0.5120677947998047,-0.4736356735229492,0.969730019569397,0.7049059867858887,0.5117357969284058,-0.36910945177078247,0.9518030881881714,0.2762812376022339,0.6783678531646729,-0.34436553716659546,0.7058691382408142,0.7077057957649231,0.6910415291786194,-0.23905453085899353,0.9092985391616821,0.26569652557373047,0.7271644473075867,-0.36982572078704834,0.4962466061115265,0.7143465280532837,0.7377154231071472,-0.24103960394859314,0.8403767347335815,0.2850611209869385,0.7274097204208374,-0.37419095635414124,0.4805220067501068,0.6924712657928467,0.73443603515625,-0.2508162558078766,0.8238333463668823,0.29786214232444763,0.7106659412384033,-0.3461882472038269,0.48109614849090576,0.6798311471939087,0.7145990133285522,-0.24241602420806885,0.7827720046043396,0.39155110716819763,0.6518963575363159,-0.08834268897771835,0.9928733110427856,0.5787438750267029,0.6565135717391968,0.08895459771156311,0.9903002977371216,0.4397259056568146,0.8881108164787292,0.24618194997310638,0.837146520614624,0.552340030670166,0.9083475470542908,0.3387870192527771,0.637571394443512,0.4277234673500061,1.0650317668914795,0.7627454400062561,0.5164756178855896,0.5788231492042542,1.134959101676941,0.6844806671142578,0.5613499879837036,0.43911218643188477,1.1042325496673584,0.8059871792793274,0.4855177104473114,0.5849946141242981,1.175457239151001,0.7153030037879944,0.60774827003479,0.3932431936264038,1.0787363052368164,0.7156861424446106,0.26339954137802124,0.5717153549194336,1.157897710800171,0.5466685891151428,0.2586352527141571,pexels_31879664.jpg
